Tweet_ID,Tweet,Created,Retweets,Likes
1189901942820147200,"@nelly2201801 @RosemaryOcheze @DRElMo_ATIKU @atiku Its likely not a slip as such for someone who ""rode a plan"" full of ""technicalities"". Reconstitute can as well stand for reconvene. This is Nigeria. Helpless!",2019-10-31 13:48:25,0,0
1189901931390685184,@BiswasPreyanka Like when b*s get dragged into smthg no one can save them but us even the company is helpless in many situations unlike many idols out there,2019-10-31 13:48:22,0,1
1189901926529241088,@RealAnxietyMan But lots of time vest bcoz of it &amp; we can't do anything..  Helpless situation,2019-10-31 13:48:21,0,0
1189902307854602241,RT @2AWisdom: People with concealed carry permits are 5.7 times less likely to be arrested for violent offenses than the general public.,2019-10-31 13:49:52,3,0
1189902307036663808,"https://t.co/hdPSXgTDSO
Researchers Announce Breakthrough Development in Audio Technology Allows Sound Waves to Carry Two Distinct Audio...",2019-10-31 13:49:51,0,0
1189902304704684035,"RT @M_A_Russo: @jvpt958133 @cmroberson06 @AtlasAirWW In point of fact, the crews continue to carry out assignments under federal injunction…",2019-10-31 13:49:51,2,0
1189902302297153536,RT @jeremycorbyn: Boris Johnson has spent months promising we'd leave the EU today. The failure to do so is his and his alone. Labour will…,2019-10-31 13:49:50,4669,0
1189902301063860225,"RT @Kodungolan737: Now think of the plight of RSS/BJP folks who got the missed video calls and then the message from WhatsApp! 

Where woul…",2019-10-31 13:49:50,1,0
1189902300887818240,@KrispyFlakes2k I think Steph actually wanted to try and prove he can carry his team to a good enough record. I don't think he was going to give up 4 games into the season.,2019-10-31 13:49:50,0,0
1189902298157375488,My custom made speak yourself train ticket came today and im crying 😭💜 @BTS_twt I can now carry the best day of my life with me forever https://t.co/riRn16SYrm,2019-10-31 13:49:49,0,0
1189902297360404480,"RT @F3Tool_Man: 18 @f3heights PAX did 200 Halloween strong. Double coupon DORA with 200/200/200 Coupon squat thrusters, flutter kicks with…",2019-10-31 13:49:49,1,0
1189902279668690944,"RT @Raiders: No tricks, all treats for No. 28 this month:

• Averaged 104.3 rushing yards per game
• Averaged 5.0 yards per carry
• Back-to…",2019-10-31 13:49:45,216,0
1189902277018050561,"@Baggiepr Also, I plan to try Microbits with 5 graders and I plan to also give them a choice board and they have to complete like 5 out of 12 activities, my goal is for them to see that altho Make Code looks diff than Scratch, they can carry CS concepts over, not matter the platform",2019-10-31 13:49:44,0,0
1189902289542295552,"RT @jay_fashionguru: If you suffer from chronic anxiety like me, this works! https://t.co/o4J6edGtzn",2019-10-31 13:49:47,3,0
1189902288069939201,"Do👏not👏spread👏rumors👏of👏members👏 leaving 👏their👏groups👏Do👏not👏spread👏rumors👏of👏members👏 leaving 👏their👏groups👏Do👏not👏spread👏rumors👏of👏members👏 leaving 👏their👏groups👏Do👏not👏spread👏rumors👏of👏members👏 leaving 👏their👏groups👏
Do NOT cause anxiety",2019-10-31 13:49:47,0,0
1189902264502235136,RT @IRUNDAROCK: I have social anxiety bad af 🙄.,2019-10-31 13:49:41,1,0
1189902263684358145,Yay anxiety makes me look an asshat! HAPPY HALLOWEEN,2019-10-31 13:49:41,0,0
1189902263541743617,"RT @flutterfly_001: I'm not sorry that I'm outspoken, I'm not sorry that I can't hide feelings of insecurity, anxiety, depression, or my fe…",2019-10-31 13:49:41,2,0
1189902263474483201,RT @henrens: please. please stop with the “who’s next” shit. do you not realize how much anxiety you cause people? do you not realize that…,2019-10-31 13:49:41,183,0
1189902255467716612,using them makes me feel so loved and eases my anxiety over food ssssoooo much and... I COULDNT FIND THEM but i did whew,2019-10-31 13:49:39,0,0
1189902254423318528,@BostonChampz @Carlosv1des @neuroticcity_ @NBCSCeltics See he having anxiety attacks in bk,2019-10-31 13:49:39,0,0
1189902247490211841,"RT @__dmitchell__: depression is when you don’t really care about anything. anxiety is when you care too much, and over think everything. h…",2019-10-31 13:49:37,85,0
1189902313776992256,RT @TJOshie77: What an impressive run by these @Nationals. You could tell they had something special in that clubhouse. Congrats fellas! Ac…,2019-10-31 13:49:53,3418,0
1189902310656233478,RT @itsnotdarwin: We‘ve been alive for too long https://t.co/2WefS9lnwd,2019-10-31 13:49:52,40015,0
1189902307254820866,RT @itsnotdarwin: We‘ve been alive for too long https://t.co/2WefS9lnwd,2019-10-31 13:49:52,40015,0
1189902306269106176,RT @Pouyalilpou: alive but not living,2019-10-31 13:49:51,606,0
1189902304239144962,".@clickondetroit's @JasonCarrTV said it best on yesterday's @4LiveInTheD, ""Big Halloween fun in Detroit!"" We are excited to host Michigan Central Comes Alive with spooky storytelling, trunk-or-treating and a haunted house! Details: https://t.co/ZIlvm3GbBo https://t.co/I4ZhyA5xzN",2019-10-31 13:49:51,0,0
1189902302011744262,Oh so you aLIVE https://t.co/rC0YEMRCfa,2019-10-31 13:49:50,0,0
1189902301978214402,"RT @mendelodge: pray circle :

                  🕯     🕯     🕯
                      
       🕯        JUGHEAD IS       🕯
         
       🕯…",2019-10-31 13:49:50,183,0
1189902301550518272,"RT @Devizes4EU: BREAKING Prime Minister found shaken but alive 
Happy #DeadInADitchDay 
#MakeItStop https://t.co/Dtgg1q96ZJ",2019-10-31 13:49:50,14,0
1189902299063189504,RT @chunIalisa: the most beautiful woman alive on the streets of a city is a whole aesthetic https://t.co/PFl1kHiK3V,2019-10-31 13:49:50,94,0
1189902298337570816,RT @itsnotdarwin: We‘ve been alive for too long https://t.co/2WefS9lnwd,2019-10-31 13:49:49,40015,0
1189902307661615104,"RT @BeaverRockCoffe: Beaver Rock Coffee, the devilishly smooth treat that scares away fatigue and causes panic when you're running low!

La…",2019-10-31 13:49:52,1,0
1189902307627941888,i managed to roam around a clothing store kanina without a cap to hide my eyes and anyone with me. the place was really crowded. no palpitations. no muscle tension. no panic attack. it's progress and wala lang i'm happy hehe.,2019-10-31 13:49:52,0,0
1189902301294714881,RT @grazerfiIms: ik i talk about this scene a lot but it really pains me knowing that richies panic stems from him knowing what his town do…,2019-10-31 13:49:50,149,0
1189902299654696966,"RT @BullPup2A: This is what panic, desperation &amp; delusional thinking looks like. 
#HeelsUpHarris is running out of 💰 I wonder where she can…",2019-10-31 13:49:50,457,0
1189902291706482690,"@mothulu Ugh I’m so sorry!

I’m lucky enough to be able to hide the schizo during interviews and spring it on employers later (although I had a major psychosis/panic attack at the end of my interview for this PhD, luckily in the hotel rather than someone’s office)",2019-10-31 13:49:48,0,0
1189902283984777218,"RT @BullPup2A: This is what panic, desperation &amp; delusional thinking looks like. 
#HeelsUpHarris is running out of 💰 I wonder where she can…",2019-10-31 13:49:46,457,0
1189902249117528065,@jakesonaplane my favorite panic album,2019-10-31 13:49:38,0,0
1189902226895949825,RT @grazerfiIms: ik i talk about this scene a lot but it really pains me knowing that richies panic stems from him knowing what his town do…,2019-10-31 13:49:32,149,0
1189902225046491136,Time to panic about what I wanna wear tonight,2019-10-31 13:49:32,0,0
1189902224597508098,"RT @raphdizon: mt. apo isn't burning, and uncertain if potentially active

there is no tsunami alert; coastal waters are calm and in low ti…",2019-10-31 13:49:32,2342,0
1189902313378471937,"RT @Susan_Hennessey: Yes, please, everyone read the call memorandum that shows the president engaged in clear abuse of power, though keep i…",2019-10-31 13:49:53,82,0
1189902312543850496,FIxed it again: It’s hard to imagine any type of government but America’s that that so consistently elects fools who foil their own efforts to abuse power.,2019-10-31 13:49:53,0,0
1189902310757060608,RT @TomFitton: It was all hands on deck for Obama administration #Spygate targeting against @RealDonaldTrump. President Trump was RIGHT to…,2019-10-31 13:49:52,1380,0
1189902307338727425,"RT @AnnCoulter: If you need further proof of Trump's chronic abuse of power: He's giving a Medal of Honor RIGHT NOW to a Green Beret, but N…",2019-10-31 13:49:52,2929,0
1189902307305107456,"RT @Fionn_Grunspan: Bulgaria is close to passing a [Neo-Nazi] law called “Roma Integration”.

• It limits how many children Roma can have.…",2019-10-31 13:49:52,1782,0
1189902305103110144,"RT @KTHopkins: Exodus of 50+ MPs prior to #generalelection2019 

Women. Quit bleating on that it’s because of abuse. Stop crying in corrido…",2019-10-31 13:49:51,1161,0
1189902304255848448,"RT @BreitbartNews: How much did taxpayers lose to Medicaid fraud and abuse last year? 
Answer: $36,000,000,000.00. https://t.co/VpMcozSqpf",2019-10-31 13:49:51,223,0
1189902303022723072,"RT @AnnCoulter: If you need further proof of Trump's chronic abuse of power: He's giving a Medal of Honor RIGHT NOW to a Green Beret, but N…",2019-10-31 13:49:51,2929,0
1189902300405551105,RT @tedward13: Jo Cherry showing what a professional she is and exposing the PM AGAIN as a liar who dismisses his critics with abuse. I rea…,2019-10-31 13:49:50,1025,0
1189902298694275072,"RT @colt6312: 🔥The Obama administration Spygate was targeting against Donald Trump

🔥President Trump was RIGHT to demand accountability fro…",2019-10-31 13:49:49,239,0
1189902318403227653,"RT @peiskoshobi: ""Jungkook's the best, but he's 19. When he was born, I was already in kindergarten. Wich means if we were friends back the…",2019-10-31 13:49:54,282,0
1189902316960407552,"RT @SiyaNyulu: ""Mr president ,Mr Tito mboweni said nothing about the 1.6 billion to fight GBV which is clear evidence of you misdirecting o…",2019-10-31 13:49:54,1,0
1189902309326753793,@Pashteenidrees1 @manzoorpashteen pakistan army never killed a terrorist all it did was use war on terror as excuse to brutalize pashtun community &amp; pashtun land . they painted pashtuns as terrorists profiled them in pakistan &amp; abroad .,2019-10-31 13:49:52,0,0
1189902304348033025,"RT @Adam_Murray97: WARNING - DISTRESSING CONTENT

The Crestwood Drive fire across Port Macquarie is believed to have killed more 350 geneti…",2019-10-31 13:49:51,227,0
1189902303291170818,RT @LibertyHeadline: KAMALA: Special Forces Who Killed ISIS Terrorist Are Similar to Deep-State Whistleblowers https://t.co/fHZkfZKAwN,2019-10-31 13:49:51,1,0
1189902299520471046,RT @stacyyystevenss: They killed that 🔥 I love to see kids turn up https://t.co/XwNE85ZwGs,2019-10-31 13:49:50,83,0
1189902297788243970,YALL SHE KILLED IT OH MY GOD https://t.co/OtLtgOTJeN,2019-10-31 13:49:49,0,1
1189902297742159872,And I always complain about the NYC subways?...wow what a tragedy https://t.co/YtNsKT8jpn,2019-10-31 13:49:49,0,0
1189902294722240513,RT @colomental_: I think this is the best soo far😂😂. His grandmother killed it tho.😂 https://t.co/S1ciyRHnAl,2019-10-31 13:49:49,2590,0
1189902294675968002,"RT @IamGMJohnson: white folk need to stop discrimination no matter how I show up. 

Our folks have been killed in their Sunday’s best. Resp…",2019-10-31 13:49:49,2527,0
1189902319413952513,@lightsesny you scared me so bad,2019-10-31 13:49:54,0,0
1189902319334445062,RT @kitscarstairs: i will never forgive the universe for making ppl think black cats are bad luck they are literally just vibing,2019-10-31 13:49:54,7431,0
1189902319330168835,"RT @SteveQuinlan4: The electorate are finally getting to clean out the political swamp, not bad at all!Rest assured what comes next is you…",2019-10-31 13:49:54,11,0
1189902319149867009,So now he is just leaving because of a rumor and the events which has happened recently. I DON'T BELIEVE THAT HE WANTED TO LEAVE. He promised us... Company just made it big in their heads and IM SAYIN THERE IS NOT A SINGLE THING TO BE A BAD THING OR A SCANDAL #원호탈퇴반대,2019-10-31 13:49:54,0,0
1189902318860414978,"RT @drawandstrike: @GenFlynn @SidneyPowell1 @tracybeanz @molmccann @ChuckGrassley @jsolomonReports Weismann is so screwed. 

The entire Mue…",2019-10-31 13:49:54,53,0
1189902318604636160,"I'm so happy to announce that my second book, The Inside Game: Bad Calls, Strange Moves, and What Baseball Behavior Teaches Us About Ourselves, will be out on April 21, 2020, from @WmMorrowBooks. You can pre-order it here: https://t.co/uJOcyzKNe1 https://t.co/wR6u2hLguh",2019-10-31 13:49:54,0,1
1189902318201909251,And this is nice -- anyone who complains about diversity a) doesn't love music and b) went to a bad school...,2019-10-31 13:49:54,0,0
1189902317711060992,"@hiIdagoneriIs that's no good. i know i c-can't tell you what to do or what not to do, b-but please know that i care about your wellbeing, and i don't want anything bad to happen to you.",2019-10-31 13:49:54,0,0
1189902317610512384,"The older I get the more I realize that almost nothing is out of reach. 

The bad news is it will take persistence.
The good news is that means less competition.",2019-10-31 13:49:54,0,0
1189902316918362112,"@ReachChristofer Are you basically saying that wanting to optimize is a bad idea? For sure over optimizing can be bad, but it’s hard to know where the line is. So in a sense there’s even meta optimization stress (at least for some).",2019-10-31 13:49:54,0,0
1189902323683930112,@ODPiOrg @MoyaBrannan Excellent #Egeria release plan blog by @MoyaBrannan - and here is a small getting started with #ODPiEgeria summary https://t.co/jS64gcTS8j  - @ferdscheepers @MandyChessell @rosiepongracz https://t.co/XXohxLD6YL,2019-10-31 13:49:55,0,0
1189902323449040896,"RT @deejay_fila: It's going down on the 7th Of December 2019.Grabb your tickets and come celebrate with the best organizers ever. 
Celebrat…",2019-10-31 13:49:55,1,0
1189902322500947970,"RT @SenSchumer: If @SecPompeo has time to go to New York &amp; get an award from the Hudson Institute,

Then he has time to do his duty and bri…",2019-10-31 13:49:55,3432,0
1189902320928206848,i need to find a costume for tn 🥴 it’s too cold to do my original plan bitch gone have the “new moan ya”,2019-10-31 13:49:55,0,0
1189902320714186752,RT @OFB2020: Every attempt to completely overhaul the healthcare system has failed/become watered down due to opposition from the healthcar…,2019-10-31 13:49:55,38,0
1189902319816712192,"RT @_KevinSosa_: Nah Plan B needs to drop some HOT shit again, que vuelva el perreo sucio de Chencho &amp; Maldy https://t.co/y9yb2dGqek",2019-10-31 13:49:55,920,0
1189902318571065345,"It’s really great and cool that the Nationals won the World Series, also they are a team that can actually sign players in free agency and actually made an offer to Harper and actually doesn’t have to plan on inevitably trading Juan Soto in a number of years.",2019-10-31 13:49:54,0,0
1189902318097092608,"RT @greysIadies: — so you have a plan, right? you have a way to get me out of this, right? https://t.co/ycnp3gWHfF",2019-10-31 13:49:54,101,0
1189902317996462080,"@IlhanMN 1. Impeach Trump...You and the other Socialist Liberal democrat's are morons. 2. Pass Medicare for All: Great idea don't tell me you will pay for it with a Wealth Tax, Not practical! 3. Healthcare guarantee for ALL American Children, Great plan - get rid of Obama Care.",2019-10-31 13:49:54,0,0
1189902315962150912,"RT @karlittaacx_: SUMMER AFTER HIGHSCHOOL WHEN WE FIRST MET, WE MAKE OUT IN YOUR MUSTANG TO RADIOHEAD, AND ON MY 18th BIRTHDAY WE GOT MATCH…",2019-10-31 13:49:54,6605,0
1189902316683612162,RT @all_mighty_bj: Pills is considered our day and age crack idc what nobody say u niggas is crack heads https://t.co/pZ7AlMrpzp,2019-10-31 13:49:54,64,0
1189902314624208896,RT @mattjvc: When she said she took her iron pills but she still looks fainty fainty so you test her balance .. https://t.co/KPPhUDJTHq,2019-10-31 13:49:53,224,0
1189902280889393153,"RT @multi__trash: Han Seo Hee:
- lied about Hanbin's case, reported it but is still refusing to give police statement for her claims
- got…",2019-10-31 13:49:45,4289,0
1189902279987650561,I pop like 5 pills every morning I feel like such an old person 🤕,2019-10-31 13:49:45,0,0
1189902277487812609,"Those pills and inhaler are getting a workout today, I bet! Take a deep breath- it's going to go great. 💜🐷⭐️

 #ShanexJeffree #shanedawson #shaneglossin #JeffreeXShane @JeffreeStar @shanedawson #ConspiracyPalette",2019-10-31 13:49:44,0,0
1189902273125724162,Blue steel? Ferrari? Le Tigra? They’re the SAME FACE! Doesn’t anyone notice this?!?! I FEEL LIKE I’M TAKING CRAZY PILLS! https://t.co/8hBvvKoXB9,2019-10-31 13:49:43,0,0
1189902247649562625,RT @FreedomWorks: URGENT: Pelosi is trying to undermine President Trump's USMCA deal. Sign the petition to reject Pelosi's poison pills in…,2019-10-31 13:49:37,63,0
1189902246898585602,"RT @multi__trash: Han Seo Hee:
- lied about Hanbin's case, reported it but is still refusing to give police statement for her claims
- got…",2019-10-31 13:49:37,4289,0
1189902241400008704,"RT @multi__trash: Han Seo Hee:
- lied about Hanbin's case, reported it but is still refusing to give police statement for her claims
- got…",2019-10-31 13:49:36,4289,0
1189902238178824192,"RT @multi__trash: Han Seo Hee:
- lied about Hanbin's case, reported it but is still refusing to give police statement for her claims
- got…",2019-10-31 13:49:35,4289,0
1189902327492177921,RT @HammerFist3: I’m feelin SNL lately.... Sad N’ Lonely 😔,2019-10-31 13:49:56,82,0
1189902327303606273,People not wearing costumes on Halloween are boring and living sad lives I think,2019-10-31 13:49:56,0,0
1189902327072690177,"RT @sevimxmb: I dont care what you did in your past, its not my business. But your present and your future is my business, I wont give you…",2019-10-31 13:49:56,873,0
1189902326384881665,RT @Borgy2010: Twitter is full of sad people pretending to be happy.,2019-10-31 13:49:56,10,0
1189902325772627968,I honestly don’t care what political views anyone has this is sad. Even if you do not agree with his political views this is still a man who has sacrificed his entire life to this country. He’s a billinaire he could’ve done anything he wanted but he chose to serve. https://t.co/O0kiE1c6rC,2019-10-31 13:49:56,0,0
1189902325726400512,RT @shiasasuke: “hey I saw you tweeting sad stuff on the TL are you okay?” https://t.co/ypxEB1qAv6,2019-10-31 13:49:56,15552,0
1189902325621673984,@benjisaep @jeyjeyfilms @stupidbenjey so sad😳,2019-10-31 13:49:56,0,0
1189902325361475585,@invest_mutual @VRameshV_ That's sad. So I loose the big 3 market day gains (amounting to &gt; 12k for my amount). Interesting technical gotcha in Indian MFs.,2019-10-31 13:49:56,0,0
1189902325235814400,@joshdcaplan How sad.  I always stopped to listen when she reported. Now I will never hear her again.,2019-10-31 13:49:56,0,0
1189902325109800962,"RT @herhobibi: im gonna lose it hobi sounds so sad
 https://t.co/D6xD1NbuzJ",2019-10-31 13:49:56,4444,0
1189902325017710592,"RT @taestythic: namjoon being done when he’s around taehyung, a never ending saga https://t.co/4gvobDoECy",2019-10-31 13:49:56,18143,0
1189902322010165248,"RT @taestythic: namjoon being done when he’s around taehyung, a never ending saga https://t.co/4gvobDoECy",2019-10-31 13:49:55,18143,0
1189902318474391555,"RT @Hemswobrien: After GoT’s ending: I want nothing to do with the world of Game Of Thrones anymore. I’m so disappointed 

HBO announces a…",2019-10-31 13:49:54,29246,0
1189902310798962688,"RT @Lrihendry: While the Democrats are trying to impeach the President...

Trump is ending ISIS, building a wall and growing our economy!…",2019-10-31 13:49:52,441,0
1189902309016227840,"RT @lookathernoww: THIS IS A MODERN, FAIRYTALE. NO HAPPY ENDING. NO WIND IN OUR SAILS. BUT I CAN IMAGINE, A LIFE WITHOUT. BREATHLESS MOMENT…",2019-10-31 13:49:52,4,0
1189902304750604288,"RT @wonpilates: Our vocalist + ending fairy Yoon Dowoon and his most supportive member, Young K! ;-; https://t.co/r3CQKfCDPg",2019-10-31 13:49:51,486,0
1189902304708898816,"RT @sekclit: Getting locked up, and my mug shot ending up on Texas Latino and I look ugly.. everyone is gonna go ham in the comments 😣 http…",2019-10-31 13:49:51,546,0
1189902304503386112,"RT @Hemswobrien: After GoT’s ending: I want nothing to do with the world of Game Of Thrones anymore. I’m so disappointed 

HBO announces a…",2019-10-31 13:49:51,29246,0
1189902302435512321,RT @pushforward40: I really wish house Democrats would go ahead and move forward with impeachment so it can move to the Senate and get shut…,2019-10-31 13:49:50,53,0
1189902294726463493,"RT @farhip: Proposed @nytimes lede: “In a gray and somber city of transient residents and dour bureaucrats, where it’s impossible to get a…",2019-10-31 13:49:49,194,0
1189902325718097920,"RT @inhibition: When I truly care for someone, their mistakes never change my feelings because its the mind that gets angry but the heart s…",2019-10-31 13:49:56,167,0
1189902319808208898,"RT @wheeinlove3: Kmoos are trending this for Mamamoo now. Don’t know what it means but who cares 😭🤟🏻 
#마마무_문자투표할_운명이었지
#마마무_문자투표할_운명이었지
#마마…",2019-10-31 13:49:55,127,0
1189902317555990529,"RT @wheeinlove3: Kmoos are trending this for Mamamoo now. Don’t know what it means but who cares 😭🤟🏻 
#마마무_문자투표할_운명이었지
#마마무_문자투표할_운명이었지
#마마…",2019-10-31 13:49:54,127,0
1189902312770281474,"RT @baeza_crystal: “Get a backpack+travel even if you’re broke doing it. Go serve+help those in need. Fall in love..like stupid, madly in l…",2019-10-31 13:49:53,4,0
1189902309679083520,"I prefer candidates that don't need to pay people to support them. 

P.S. He doesn't care about you or your family, #MAGA #TrumpTrain  He only cares about himself. Hope you see that before it's too late for all of us. https://t.co/glAkL0gJdO",2019-10-31 13:49:52,0,0
1189902306852032512,"RT @yonkisIut: tonight, im going to delete my account and transfer to a new one 🥰 no one cares but if u wanna still keep the mutual, pls gi…",2019-10-31 13:49:51,8,0
1189902306755657728,@UKLabour I hope that the many can see through the lies and vote for real change! Vote for decency and for a man with principles a man who truly cares for YOU! Vote Labour and support the best PM we will ever have! Vote for change vote for Jeremy Corbyn!,2019-10-31 13:49:51,0,0
1189902299142991872,@MikeFrancesa @Michael_Fabiano Yeah well he only cares about money so of course he is the voice of reason,2019-10-31 13:49:50,0,0
1189902282063831043,RT @JamesonStummer: No one cares that much about your relationship https://t.co/qaeLFA5g6U,2019-10-31 13:49:46,57,0
1189902281099161600,RT @namgiXD: Like I promise you no one really cares he went to Juvie...they could’ve made a statement and kept it pushin ole boy didn’t hav…,2019-10-31 13:49:45,22,0
1189902332210876416,"RT @BimmerEricc: *wakes up in the middle of the night*

*checks phone &amp; still has hours of sleep*

me: https://t.co/tsW7rUWCPI",2019-10-31 13:49:57,48974,0
1189902331883724800,Or maybe I’m just losing my mind to severe exhaustion and inability to sleep 🧛🏻‍♀️,2019-10-31 13:49:57,0,0
1189902331829268480,RT @BCFMONEYMAN1: While u sleep somebody out here working,2019-10-31 13:49:57,1097,0
1189902331233603584,"My grandma keeps texting me at midnight saying goodnight, like granny we sleep at 9 around here lol",2019-10-31 13:49:57,0,0
1189902330864365568,"RT @offdrinks: when i'm quiet, i'm either:

1. tired
2. over thinking
3. depressed
4. broke
5. wanna sleep
6. all of the above",2019-10-31 13:49:57,14201,0
1189902328863895553,"RT @BimmerEricc: *wakes up in the middle of the night*

*checks phone &amp; still has hours of sleep*

me: https://t.co/tsW7rUWCPI",2019-10-31 13:49:57,48974,0
1189902328448421889,RT @necessaryaf: imagine a normal sleep pattern? can't relate lmao,2019-10-31 13:49:57,903,0
1189902328402337792,RT @asadprincess_: congratulations to anyone who has a normal sleep schedule,2019-10-31 13:49:57,16642,0
1189902327727169536,"RT @BimmerEricc: *wakes up in the middle of the night*

*checks phone &amp; still has hours of sleep*

me: https://t.co/tsW7rUWCPI",2019-10-31 13:49:56,48974,0
1189902327597002752,"RT @BimmerEricc: *wakes up in the middle of the night*

*checks phone &amp; still has hours of sleep*

me: https://t.co/tsW7rUWCPI",2019-10-31 13:49:56,48974,0
1189902330814255104,RT @Freebandsflip: If the police say “hang tight” and give the roof a lil pat You going to jail,2019-10-31 13:49:57,5327,0
1189902323448872960,RT @SaltySalmonella: This technique does work for any kind of cloth once you get the hang of it! It's just handy!! Now go! Now and draw me…,2019-10-31 13:49:55,723,0
1189902319070187520,"RT @jw91899: me having a                 me the same day 
horrible mental            because my 
health day, haven’t      friends want to
e…",2019-10-31 13:49:54,2733,0
1189902317673422849,"RT @iridianglzz: ""Idk why we all hang on to something we know we're better off letting go of. It's like we're scared to lose what we don't…",2019-10-31 13:49:54,4767,0
1189902313839898624,RT @Freebandsflip: If the police say “hang tight” and give the roof a lil pat You going to jail,2019-10-31 13:49:53,5327,0
1189902313206534149,RT @Freebandsflip: If the police say “hang tight” and give the roof a lil pat You going to jail,2019-10-31 13:49:53,5327,0
1189902311004483584,"LOL

I'm on the line with a consultant from (a major institution). She got over ""assisting"" me and put the call on mute. I think she's hoping I hang up, but I have tons of time, patience and battery life today.

I'm working as I wait.",2019-10-31 13:49:52,0,0
1189902309263888385,RT @Freebandsflip: If the police say “hang tight” and give the roof a lil pat You going to jail,2019-10-31 13:49:52,5327,0
1189902304826318848,RT @shaunwalters041: Depressed Man Prepares A Noose To Hang Himself—but What His Dog Does Next Saves His Life - Lovely Animals World https:…,2019-10-31 13:49:51,5,0
1189902300061372417,RT @PaulJerard: 432Hz 》Tabla + HANG DRUM MUSIC 》HEALING HARMONY 》Soothing &amp; Calm Positiv... https://t.co/4dCZbgbO6z via @YouTube,2019-10-31 13:49:50,2,0
1189902336430198785,"RT @elya_razak: full of drama, the year of most misunderstandings. lots of disappointed. I lost myself. https://t.co/mxCWnoN5bP",2019-10-31 13:49:58,10598,0
1189902335264182272,"""You lost me""",2019-10-31 13:49:58,0,0
1189902334299537408,RT @7amoo101: ..Today they walked me to the plane in Istanbul airport and give me this ticket. My ditanson was Ukraine Spain Bogota Ecuador…,2019-10-31 13:49:58,7,0
1189902333754433536,"RT @ZayTheRealest: I hate doing this but this year has been tragic, me &amp; my kids lost my wife/their mother, I then lost my job.

I’m just t…",2019-10-31 13:49:58,29859,0
1189902333016256514,"RT @ZayTheRealest: I hate doing this but this year has been tragic, me &amp; my kids lost my wife/their mother, I then lost my job.

I’m just t…",2019-10-31 13:49:58,29859,0
1189902332219285504,"RT @ZayTheRealest: I hate doing this but this year has been tragic, me &amp; my kids lost my wife/their mother, I then lost my job.

I’m just t…",2019-10-31 13:49:57,29859,0
1189902330902110208,"RT @elya_razak: full of drama, the year of most misunderstandings. lots of disappointed. I lost myself. https://t.co/mxCWnoN5bP",2019-10-31 13:49:57,10598,0
1189902330004725761,"RT @pushforward40: Remember all of the missing text messages and emails that the DOJ said were permenantly lost from Bruce Ohr, Peter Strzo…",2019-10-31 13:49:57,44,0
1189902327425257473,RT @owenhabel2: When life has lost its meaning and you don't give a damn about how you're going to die.  👇 https://t.co/eZ7Bh8iPaU,2019-10-31 13:49:56,17,0
1189902323650355202,"RT @thebradfordfile: Halloween is a day to be grateful the witch lost in 2016. 

God bless President Trump!",2019-10-31 13:49:55,245,0
1189902312900194305,RT @saranghanu: Rumour has it Byul's parents named her Byulyi because it sounds like Bully and they knew that's what she'd do to Yongsun fo…,2019-10-31 13:49:53,36,0
1189902296953569280,"RT @caz_foster: Here’s why I loathe @UKLabour .. 
zero principles 
utter failure to respect democracy 
rife antisemitism 
bully boy Momentu…",2019-10-31 13:49:49,203,0
1189902293904297984,"RT @caz_foster: Here’s why I loathe @UKLabour .. 
zero principles 
utter failure to respect democracy 
rife antisemitism 
bully boy Momentu…",2019-10-31 13:49:48,203,0
1189902292306153472,"@bpellerin @OttawaCitizen We had our day of that was horrible then the next day the CBC has a whole segment of a show to insult, bully and ridicule a politician for entertainment. I completely understand why people don’t run for public office. https://t.co/Oe5Fx7gkRv",2019-10-31 13:49:48,0,0
1189902289005400069,@redhenIey 14 now pls dont bully me ive been traumatized by the internet since i was 11,2019-10-31 13:49:47,0,0
1189902278934687744,"RT @arlinabanana: Tbh, I am truly hurt by this tweet. Being called a bully just because of different opinions. (Budi said this herself) 

C…",2019-10-31 13:49:45,16,0
1189902265810862080,"RT @w_terrence: WE NEED TO FIND THIS YOUNG MAN

HE DESERVES A WHITE HOUSE INVITE AFTER STANDIND UP TO THAT BULLY @YG 

He is a true patriot…",2019-10-31 13:49:42,7102,0
1189902262480490496,"RT @tonyschwartz: Everyone who works, or has worked for Trump, knows that he is a pathological liar and an angry bully who cares only about…",2019-10-31 13:49:41,6102,0
1189902247636942849,"RT @TeniEntertainer: Nigerian police  stay bullying innocent people, but they cannot bully armmed robbers! Misplaced priorities",2019-10-31 13:49:37,496,0
1189902233950969857,@DanCrenshawTX Sure pollute the info stream with all kinds of crackpot political ads. Facebook is bad for the world and Zuckerberg is a bully,2019-10-31 13:49:34,0,0
1189902353144700933,RT @mad_ship: are you depressed bc you abused drugs and now your body can’t produce serotonin like it used to or is there a different reaso…,2019-10-31 13:50:02,330,0
1189902352775630848,"RT @offdrinks: when i'm quiet, i'm either:

1. tired
2. over thinking
3. depressed
4. broke
5. wanna sleep
6. all of the above",2019-10-31 13:50:02,14201,0
1189902345104003072,"RT @rjmxrell: when i'm quiet, i'm either:

- tired
- over thinking
- depressed
- broke
- wanna sleep
- all of the above",2019-10-31 13:50:01,3108,0
